,url,title,genre,cag_rating,cag_release,tomatoScore,popcornScore
/m/the_year_dolly_parton_was_my_mom_2011,/m/the_year_dolly_parton_was_my_mom_2011,The Year Dolly Parton Was My Mom,"[""Comedy"",""Drama""]",NR,2011,40,33
/m/carmen_miranda_bananas_is_my_business,/m/carmen_miranda_bananas_is_my_business,Carmen Miranda: Bananas Is My Business,"[""Documentary"",""Musical & Performing Arts"",""Television""]",R,1995,80,71
/m/1199325-far_north,/m/1199325-far_north,Far North,"[""Drama""]",R,2008,83,47
/m/kingsman_the_secret_service,/m/kingsman_the_secret_service,Kingsman: The Secret Service,"[""Mystery & Suspense""]",R,2015,74,84
/m/mama_2013,/m/mama_2013,Mama,"[""Art House & International"",""Horror""]",PG-13,2013,64,55
/m/sing_your_song,/m/sing_your_song,Sing Your Song,"[""Documentary"",""Musical & Performing Arts"",""Special Interest"",""Television""]",NR,2012,95,79
/m/beastmaster,/m/beastmaster,The Beastmaster,"[""Action & Adventure"",""Science Fiction & Fantasy""]",PG,1982,46,53
/m/dhan_dhana_dhan_goal,/m/dhan_dhana_dhan_goal,Dhan Dhana Dhan... Goal,"[""Art House & International"",""Drama""]",NR,2007,null,53
/m/holy_hell,/m/holy_hell,Holy Hell,"[""Action & Adventure"",""Comedy"",""Horror""]",NR,2018,null,35
/m/egyptian,/m/egyptian,The Egyptian,"[""Drama"",""Faith & Spirituality""]",NR,1954,null,60
/m/1213684-big_fan,/m/1213684-big_fan,Big Fan,"[""Comedy"",""Drama""]",R,2009,86,62
/m/gotcha,/m/gotcha,Gotcha!,"[""Action & Adventure"",""Comedy"",""Mystery & Suspense""]",PG-13,1985,36,53
/m/hannah_montana_the_movie,/m/hannah_montana_the_movie,Hannah Montana: The Movie,"[""Comedy"",""Kids & Family""]",G,2009,44,67
/m/deviation_2012,/m/deviation_2012,Deviation,"[""Mystery & Suspense""]",NR,2012,13,17
/m/doctor_x,/m/doctor_x,Doctor X,"[""Horror"",""Mystery & Suspense""]",NR,1932,75,48
/m/my_tutor_friend,/m/my_tutor_friend,My Tutor Friend (Donggabnaegi gwawoehagi),"[""Art House & International"",""Comedy"",""Drama""]",NR,2003,null,77
/m/read_my_lips,/m/read_my_lips,Read My Lips,"[""Art House & International"",""Comedy"",""Drama"",""Mystery & Suspense""]",R,2002,97,82
/m/kings_of_the_evening,/m/kings_of_the_evening,Kings of the Evening,"[""Drama""]",PG,2010,73,57
/m/patsy,/m/patsy,The Patsy,"[""Classics"",""Comedy""]",G,1964,82,63
/m/different_from_the_others,/m/different_from_the_others,Anders als die Andern (Different from the Others),"[""Classics"",""Drama""]",NR,1919,null,60
/m/kitty_foyle,/m/kitty_foyle,Kitty Foyle,"[""Classics"",""Drama"",""Romance""]",NR,1940,80,73
/m/double_teamed,/m/double_teamed,Double Teamed,"[""Kids & Family"",""Television""]",NR,2002,null,58
/m/the_neverending_story_ii_the_next_chapter_1990,/m/the_neverending_story_ii_the_next_chapter_1990,The Neverending Story II: The Next Chapter,"[""Action & Adventure"",""Kids & Family"",""Science Fiction & Fantasy""]",G,1991,14,40
/m/1019626-spiral_staircase,/m/1019626-spiral_staircase,The Spiral Staircase,"[""Horror"",""Mystery & Suspense""]",NR,1975,null,27
/m/parumu-no-ki-a-tree-of-palme,/m/parumu-no-ki-a-tree-of-palme,A Tree of Palme (Parumu no Ki),"[""Animation"",""Anime & Manga"",""Art House & International"",""Science Fiction & Fantasy""]",NR,2002,43,57
/m/10009186-skippy,/m/10009186-skippy,Skippy,"[""Classics"",""Comedy"",""Drama"",""Kids & Family""]",NR,1931,100,59
/m/star_trek_ii_the_wrath_of_khan,/m/star_trek_ii_the_wrath_of_khan,Star Trek II: The Wrath of Khan,"[""Action & Adventure"",""Science Fiction & Fantasy""]",PG,1982,87,90
/m/nenette,/m/nenette,Nenette,"[""Art House & International"",""Documentary"",""Drama""]",NR,2010,85,52
/m/7852,/m/7852,78/52: Hitchcock's Shower Scene,"[""Documentary""]",NR,2017,88,77
/m/1113757-summer_holiday,/m/1113757-summer_holiday,Summer Holiday,"[""Classics"",""Comedy"",""Musical & Performing Arts""]",NR,1963,null,69
/m/kibo_no_kuni,/m/kibo_no_kuni,Kibô no kuni (The Land of Hope),"[""Drama""]",NR,2012,60,51
/m/totally,/m/totally,Totally,"[""Drama"",""Gay & Lesbian""]",NR,1993,100,61
/m/whaledreamers,/m/whaledreamers,Whaledreamers,"[""Documentary"",""Special Interest""]",PG,2008,50,59
/m/mr_death_the_rise_and_fall_of_fred_a_leuchter_jr,/m/mr_death_the_rise_and_fall_of_fred_a_leuchter_jr,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.","[""Documentary"",""Drama"",""Special Interest""]",PG-13,1999,100,86
/m/a-house-built-on-water,/m/a-house-built-on-water,A House Built on Water (Khanei ruye ab),"[""Art House & International"",""Mystery & Suspense""]",NR,2002,null,77
/m/alibicom,/m/alibicom,Alibi.com,"[""Comedy""]",NR,2017,67,44
/m/1108373-shake_rattle_and_rock,/m/1108373-shake_rattle_and_rock,"Shake, Rattle and Rock!","[""Comedy"",""Drama"",""Musical & Performing Arts"",""Television""]",PG-13,1994,null,52
/m/hollywood_north,/m/hollywood_north,Hollywood North,"[""Art House & International"",""Comedy""]",R,2004,44,21
/m/into_the_inferno,/m/into_the_inferno,Into the Inferno,"[""Documentary""]",NR,2016,92,72
/m/blacula,/m/blacula,Blacula,"[""Action & Adventure"",""Classics"",""Horror""]",PG,1972,48,43
/m/long_time_dead,/m/long_time_dead,Long Time Dead,"[""Horror""]",R,2003,18,38
/m/1221710-ister,/m/1221710-ister,The Ister,"[""Art House & International"",""Documentary"",""Special Interest"",""Faith & Spirituality"",""Sports & Fitness""]",NR,2004,88,79
/m/my_kingdom_2011,/m/my_kingdom_2011,My Kingdom,"[""Action & Adventure"",""Drama"",""Romance""]",NR,2011,null,39
/m/paddington_2014,/m/paddington_2014,Paddington,"[""Comedy"",""Kids & Family""]",PG,2015,97,80
/m/truth_about_jane,/m/truth_about_jane,The Truth About Jane,"[""Drama"",""Television""]",NR,2000,null,76
/m/family_man,/m/family_man,The Family Man,"[""Comedy"",""Drama"",""Science Fiction & Fantasy"",""Romance""]",PG-13,2000,53,67
/m/i_shot_jesse_james,/m/i_shot_jesse_james,I Shot Jesse James,"[""Classics"",""Western""]",NR,1949,78,67
/m/what_dreams_may_come,/m/what_dreams_may_come,What Dreams May Come,"[""Drama"",""Science Fiction & Fantasy"",""Romance""]",PG-13,1998,54,84
/m/street-thief,/m/street-thief,Street Thief,"[""Art House & International"",""Drama"",""Mystery & Suspense""]",NR,2006,null,79
/m/quintet,/m/quintet,Quintet,"[""Drama"",""Mystery & Suspense"",""Science Fiction & Fantasy""]",R,1979,20,37
/m/pulse_2_afterlife,/m/pulse_2_afterlife,Pulse 2: Afterlife,"[""Horror""]",R,2008,null,10
/m/1042416-crush,/m/1042416-crush,The Crush,"[""Drama"",""Mystery & Suspense""]",R,1993,25,41
/m/zombie_strippers,/m/zombie_strippers,Zombie Strippers,"[""Comedy"",""Horror""]",R,2008,39,30
/m/green_room,/m/green_room,La Chambre Verte (The Green Room),"[""Art House & International"",""Drama""]",PG,1979,38,55
/m/1156617-firecracker,/m/1156617-firecracker,Firecracker,"[""Drama"",""Mystery & Suspense""]",NR,2005,null,49
/m/the_dinosaur_project,/m/the_dinosaur_project,The Dinosaur Project,"[""Action & Adventure"",""Science Fiction & Fantasy""]",PG-13,2012,29,20
/m/the_heart_machine,/m/the_heart_machine,The Heart Machine,"[""Drama""]",NR,2014,95,48
/m/australia,/m/australia,Australia,"[""Action & Adventure"",""Classics"",""Mystery & Suspense"",""Romance""]",PG-13,2008,55,65
/m/the_lovers_2017,/m/the_lovers_2017,The Lovers,"[""Comedy"",""Drama"",""Romance""]",R,2017,84,43
/m/the_last_5_years,/m/the_last_5_years,The Last 5 Years,"[""Comedy"",""Drama"",""Musical & Performing Arts""]",PG-13,2015,60,57
/m/wes_craven_presents_dracula_iii_legacy_2004,/m/wes_craven_presents_dracula_iii_legacy_2004,Wes Craven Presents Dracula III: Legacy,"[""Horror""]",R,2004,50,32
/m/what_women_want,/m/what_women_want,What Women Want,"[""Comedy""]",PG-13,2001,54,54
/m/benda_bilili,/m/benda_bilili,Benda Bilili!,"[""Art House & International"",""Documentary"",""Special Interest""]",PG-13,2011,93,82
/m/edc_2013_under_the_electric_sky,/m/edc_2013_under_the_electric_sky,EDC 2013: Under the Electric Sky,"[""Documentary"",""Musical & Performing Arts""]",PG-13,2014,53,66
/m/beautiful_kate,/m/beautiful_kate,Beautiful Kate,"[""Art House & International"",""Drama"",""Mystery & Suspense""]",R,2009,84,63
/m/coming_snafu,/m/coming_snafu,Coming!! Snafu,"[""Animation"",""Classics"",""Special Interest""]",NR,1943,null,75
/m/fallen-angels-paradise-gannat-al-shayateen,/m/fallen-angels-paradise-gannat-al-shayateen,Fallen Angels Paradise (Gannat al Shayateen),"[""Comedy"",""Drama""]",NR,2001,null,100
/m/the_insult,/m/the_insult,The Insult (L'insulte),"[""Drama""]",R,2018,86,88
/m/double_tour,/m/double_tour,Leda (À double tour),"[""Art House & International"",""Drama"",""Mystery & Suspense""]",NR,1999,null,66
/m/confessions_of_an_american_girl,/m/confessions_of_an_american_girl,Confessions of an American Girl,"[""Art House & International"",""Comedy"",""Drama""]",R,2004,null,48
/m/wong-feihung-chi-tit-gai-dau-neung-gung-deadly-china-hero-claws-of-steel,/m/wong-feihung-chi-tit-gai-dau-neung-gung-deadly-china-hero-claws-of-steel,Wong Fei-hung chi tit gai dau neung gung (Deadly China Hero) (Claws of Steel) (Last Hero in China),"[""Action & Adventure"",""Art House & International"",""Comedy""]",NR,1993,67,72
/m/1002449-birds_of_prey,/m/1002449-birds_of_prey,Birds of Prey,"[""Action & Adventure"",""Drama"",""Television""]",PG,1973,null,67
/m/track_of_the_cat,/m/track_of_the_cat,Track of the Cat,"[""Action & Adventure"",""Classics"",""Drama"",""Western""]",NR,1954,null,49
/m/the_walking_deceased,/m/the_walking_deceased,The Walking Deceased,"[""Comedy""]",R,2015,null,26
/m/starlet_2012,/m/starlet_2012,Starlet,"[""Comedy"",""Drama""]",NR,2012,89,68
/m/loeil_de_vichy_1993,/m/loeil_de_vichy_1993,L'oeil De Vichy,"[""Art House & International"",""Documentary"",""Special Interest""]",NR,1993,null,62
/m/a_patch_of_fog,/m/a_patch_of_fog,A Patch Of Fog,"[""Art House & International"",""Mystery & Suspense""]",NR,2017,81,68
/m/little_saints,/m/little_saints,Little Saints (Santitos),"[""Art House & International"",""Comedy"",""Drama"",""Romance""]",R,2000,57,62
/m/dial_a_prayer,/m/dial_a_prayer,Dial A Prayer,"[""Comedy"",""Drama""]",PG-13,2015,71,41
/m/big_time_adolescence,/m/big_time_adolescence,Big Time Adolescence,"[""Comedy"",""Drama""]",NR,2019,90,85
/m/method_2004,/m/method_2004,Method,"[""Art House & International"",""Drama"",""Mystery & Suspense""]",R,2004,null,21
/m/vamps-2-blood-sisters,/m/vamps-2-blood-sisters,Vamps 2: Blood Sisters,"[""Horror""]",R,2002,null,14
/m/rollerball,/m/rollerball,Rollerball,"[""Action & Adventure"",""Science Fiction & Fantasy""]",R,1975,66,61
/m/just-married-marriage-was-only-the-beginning,/m/just-married-marriage-was-only-the-beginning,Just Married - Marriage Was Only the Beginning,"[""Art House & International"",""Comedy"",""Drama""]",NR,2007,null,41
/m/state_of_things,/m/state_of_things,The State of Things,"[""Drama"",""Mystery & Suspense""]",NR,1982,40,84
/m/enchanted,/m/enchanted,Enchanted,"[""Comedy"",""Kids & Family"",""Romance""]",PG,2007,93,80
/m/headrush,/m/headrush,Headrush,"[""Action & Adventure"",""Comedy"",""Drama""]",NR,2004,null,45
/m/1103281-traffic,/m/1103281-traffic,Traffic,"[""Drama""]",R,2000,92,85
/m/phantasm_oblivion,/m/phantasm_oblivion,Phantasm: OblIVion,"[""Horror""]",R,1998,25,40
/m/carpool_1996,/m/carpool_1996,Carpool,"[""Comedy""]",PG,1996,13,39
/m/the_nines,/m/the_nines,The Nines,"[""Art House & International"",""Comedy"",""Drama"",""Mystery & Suspense""]",R,2007,65,61
/m/1213983-kobe_doin_work,/m/1213983-kobe_doin_work,Kobe Doin' Work,"[""Documentary"",""Special Interest"",""Sports & Fitness""]",NR,2009,null,57
/m/1016885-public_enemy,/m/1016885-public_enemy,The Public Enemy,"[""Action & Adventure"",""Classics"",""Drama"",""Musical & Performing Arts""]",NR,1931,100,84
/m/la_revanche_des_mortes_vivantes,/m/la_revanche_des_mortes_vivantes,La Revanche des mortes vivantes (The Revenge of the Living Dead Girls),"[""Horror""]",NR,1987,null,26
/m/our_times_2015,/m/our_times_2015,Our Times,[],NR,2015,null,78
/m/jacqueline_susanns_once_is_not_enough,/m/jacqueline_susanns_once_is_not_enough,Jacqueline Susann's 'Once Is Not Enough',"[""Classics"",""Drama""]",R,1975,null,0
/m/dealt,/m/dealt,Dealt,"[""Documentary"",""Special Interest""]",NR,2017,95,84
/m/rocky_mountain_express,/m/rocky_mountain_express,Rocky Mountain Express,"[""Documentary"",""Drama"",""Special Interest""]",G,2011,null,79
/m/modigliani,/m/modigliani,Modigliani,"[""Art House & International"",""Drama""]",R,2004,4,78
/m/the-5th-quarter,/m/the-5th-quarter,The 5th Quarter,"[""Drama""]",PG-13,2011,57,62
/m/1072918-joseph,/m/1072918-joseph,Joseph,"[""Action & Adventure"",""Drama"",""Television"",""Faith & Spirituality""]",NR,1995,null,85
/m/deficit_2007,/m/deficit_2007,Déficit,"[""Art House & International"",""Drama""]",NR,2007,null,18
/m/support_your_local_sheriff,/m/support_your_local_sheriff,Support Your Local Sheriff!,"[""Classics"",""Comedy"",""Western""]",G,1969,71,81
/m/call_me_kuchu_2011,/m/call_me_kuchu_2011,Call Me Kuchu,"[""Documentary"",""Drama"",""Special Interest""]",NR,2013,98,88
/m/mickeys_once_upon_a_christmas,/m/mickeys_once_upon_a_christmas,Mickey's Once Upon a Christmas,"[""Animation"",""Kids & Family""]",G,1999,40,66
/m/ginger_snaps_ii_unleashed,/m/ginger_snaps_ii_unleashed,Ginger Snaps II: Unleashed,"[""Horror""]",R,2004,88,66
/m/1083484-blade,/m/1083484-blade,Blade,"[""Action & Adventure"",""Horror"",""Science Fiction & Fantasy""]",R,1998,54,78
/m/katy_perry_part_of_me,/m/katy_perry_part_of_me,Katy Perry: Part of Me,"[""Documentary"",""Musical & Performing Arts""]",PG,2012,76,72
/m/female_prisoner_701_scorpion,/m/female_prisoner_701_scorpion,Female Prisoner #701 - Scorpion,"[""Anime & Manga"",""Art House & International"",""Cult Movies"",""Drama"",""Mystery & Suspense""]",NR,1972,null,83
/m/the_strawberry_shortcake_movie_skys_the_limit_2011,/m/the_strawberry_shortcake_movie_skys_the_limit_2011,The Strawberry Shortcake Movie: Sky's the Limit,"[""Animation"",""Kids & Family""]",G,2011,null,46
/m/hollywood_boulevard,/m/hollywood_boulevard,Hollywood Boulevard,"[""Comedy"",""Mystery & Suspense""]",R,1976,null,46
/m/the_return_to_homs,/m/the_return_to_homs,The Return To Homs,"[""Documentary"",""Special Interest""]",NR,2014,93,82
/m/vampires_los_muertos,/m/vampires_los_muertos,Vampires: Los Muertos,"[""Action & Adventure"",""Horror""]",R,2002,20,39
/m/mother_of_mine-2005,/m/mother_of_mine-2005,Äideistä parhain (Den Bästa av mödrar) (Mother of Mine),"[""Art House & International"",""Drama"",""Kids & Family""]",NR,2005,null,87
/m/paranormal_activity_the_marked_ones,/m/paranormal_activity_the_marked_ones,Paranormal Activity: The Marked Ones,"[""Horror""]",R,2014,39,34
/m/to_sir_with_love,/m/to_sir_with_love,"To Sir, With Love","[""Classics"",""Drama""]",NR,1967,89,88
/m/hellraiser,/m/hellraiser,Hellraiser,"[""Horror""]",R,1987,70,73
/m/tarzan_the_fearless,/m/tarzan_the_fearless,Tarzan the Fearless,"[""Action & Adventure""]",NR,1933,null,21
/m/knockout1999,/m/knockout1999,Knockout,"[""Action & Adventure"",""Drama""]",PG-13,1941,null,44
/m/frozen_2013,/m/frozen_2013,Frozen,"[""Action & Adventure"",""Animation"",""Comedy"",""Kids & Family""]",PG,2013,90,85
/m/the_story_of_a_cheat_1993,/m/the_story_of_a_cheat_1993,The Story Of A Cheat (Le roman d'un tricheur),"[""Art House & International"",""Comedy""]",NR,1936,90,81
/m/the_island_at_the_top_of_the_world,/m/the_island_at_the_top_of_the_world,The Island at the Top of the World,"[""Action & Adventure"",""Kids & Family"",""Science Fiction & Fantasy""]",G,1974,43,46
/m/agir-roman-cholera-street,/m/agir-roman-cholera-street,Agir roman (Cholera Street),"[""Art House & International"",""Drama""]",NR,1997,null,88
/m/la_lectrice,/m/la_lectrice,La Lectrice (The Reader),"[""Art House & International"",""Comedy"",""Drama""]",R,1988,null,65
/m/dirty_dingus_magee,/m/dirty_dingus_magee,Dirty Dingus Magee,"[""Classics"",""Comedy"",""Western""]",PG-13,1970,null,58
/m/my_life_to_live,/m/my_life_to_live,My Life to Live (It's My Life) (Vivre sa vie: Film en douze tableaux),"[""Art House & International"",""Drama""]",NR,1962,90,92
/m/les_destinees,/m/les_destinees,Les Destinees,"[""Art House & International"",""Drama"",""Romance""]",NR,2002,61,41
/m/hidden_assassin,/m/hidden_assassin,Hidden Assassin (The Shooter),"[""Action & Adventure"",""Drama"",""Mystery & Suspense""]",R,1996,null,21
/m/heroes,/m/heroes,Heroes,"[""Action & Adventure"",""Drama"",""Musical & Performing Arts""]",R,2008,null,58
/m/aces_go_places_4,/m/aces_go_places_4,"Zuijia paidang zhi qianli jiu chaipo, (You Never Die Twice) (Aces Go Places IV)","[""Action & Adventure"",""Art House & International"",""Comedy""]",NR,1986,null,47
/m/1178164-dog_problem,/m/1178164-dog_problem,The Dog Problem,"[""Comedy""]",R,2007,63,54
/m/touch_of_death,/m/touch_of_death,Quando Alice Ruppe lo Specchio (Touch of Death) (When Alice Broke the Mirror),"[""Art House & International"",""Comedy"",""Horror""]",NR,1988,null,26
/m/two_minute_warning,/m/two_minute_warning,Two Minute Warning,"[""Action & Adventure"",""Drama"",""Sports & Fitness""]",R,1976,25,38
/m/wyvern_mystery,/m/wyvern_mystery,The Wyvern Mystery,"[""Drama"",""Horror"",""Mystery & Suspense""]",NR,2000,null,18
/m/triumph_of_the_will,/m/triumph_of_the_will,Triumph des Willens (Triumph Of The Will),"[""Art House & International"",""Classics"",""Documentary"",""Special Interest""]",NR,1935,87,75
/m/meet_market,/m/meet_market,Meet Market,"[""Art House & International"",""Comedy""]",R,2007,null,19
/m/outing-riley,/m/outing-riley,Outing Riley,"[""Comedy""]",NR,2007,null,67
/m/darlingFeb2007,/m/darlingFeb2007,Darling,"[""Art House & International"",""Comedy"",""Drama""]",NR,2007,null,67
/m/divorcing_jack,/m/divorcing_jack,Divorcing Jack,"[""Comedy""]",NR,2001,null,55
/m/secret_life_of_girls,/m/secret_life_of_girls,The Secret Life of Girls,"[""Comedy""]",NR,1999,null,31
/m/the_devil_within_her,/m/the_devil_within_her,The Devil Within Her,"[""Classics"",""Horror""]",R,1975,null,14
/m/rain_people,/m/rain_people,The Rain People,"[""Drama""]",R,1969,83,61
/m/brothers_2004,/m/brothers_2004,Brothers,"[""Art House & International"",""Drama""]",R,2004,89,85
/m/hunter_gatherer,/m/hunter_gatherer,Hunter Gatherer,"[""Drama""]",NR,2016,96,58
/m/the_wildest_dream_conquest_of_everest,/m/the_wildest_dream_conquest_of_everest,The Wildest Dream: Conquest of Everest,"[""Documentary"",""Special Interest""]",PG,2010,77,70
/m/1128319-american_gun,/m/1128319-american_gun,American Gun,"[""Drama""]",R,2002,40,41
/m/the_adventures_of_bullwhip_griffin,/m/the_adventures_of_bullwhip_griffin,The Adventures of Bullwhip Griffin,"[""Classics"",""Comedy"",""Kids & Family"",""Western""]",G,1967,43,49
/m/crucible_of_horror,/m/crucible_of_horror,Crucible of Horror (The Velvet House),"[""Art House & International"",""Drama"",""Horror""]",PG,1971,null,38
/m/permanent_record,/m/permanent_record,Permanent Record,"[""Drama""]",PG-13,1988,50,69
/m/1203335-ring_of_death,/m/1203335-ring_of_death,Ring of Death,"[""Action & Adventure"",""Television""]",NR,2008,null,22
/m/village_barbershop,/m/village_barbershop,The Village Barbershop,"[""Comedy"",""Drama""]",R,2008,80,57
/m/trust_2010,/m/trust_2010,Trust,"[""Drama""]",R,2011,79,65
/m/the_kind_words,/m/the_kind_words,The Kind Words,"[""Art House & International"",""Comedy"",""Drama""]",NR,2016,78,47
/m/paranormal_activity_the_ghost_dimension,/m/paranormal_activity_the_ghost_dimension,Paranormal Activity: The Ghost Dimension,"[""Horror""]",R,2015,14,27
/m/dragon_eyes_2012,/m/dragon_eyes_2012,Dragon Eyes,"[""Action & Adventure"",""Drama""]",R,2012,null,19
/m/scar,/m/scar,Scar,"[""Horror"",""Mystery & Suspense""]",R,2005,null,13
/m/1005405-dead_of_night,/m/1005405-dead_of_night,Dead of Night,"[""Classics"",""Horror"",""Mystery & Suspense""]",R,1945,97,86
/m/the_boy_and_the_beast,/m/the_boy_and_the_beast,The Boy And The Beast (Bakemono No Ko),"[""Action & Adventure"",""Animation"",""Art House & International""]",PG-13,2016,90,88
/m/summer_camp_2016,/m/summer_camp_2016,Summer Camp,"[""Horror""]",R,2016,50,39
/m/broken_vessels,/m/broken_vessels,Broken Vessels,"[""Action & Adventure"",""Drama""]",R,1998,69,68
/m/the_longest_ride,/m/the_longest_ride,The Longest Ride,"[""Drama""]",PG-13,2015,31,71
/m/you_shoot_i_shoot,/m/you_shoot_i_shoot,"You Shoot, I Shoot","[""Action & Adventure"",""Art House & International"",""Comedy"",""Drama""]",NR,2002,null,89
/m/attack_on_titan_part_1,/m/attack_on_titan_part_1,Attack on Titan: Part 1 (Shingeki no kyojin),"[""Action & Adventure"",""Drama"",""Horror"",""Science Fiction & Fantasy""]",NR,2015,50,34
/m/toni,/m/toni,Toni,"[""Drama""]",NR,1934,100,92
/m/parent-trap-hawaiian-honeymoon,/m/parent-trap-hawaiian-honeymoon,Parent Trap: Hawaiian Honeymoon,"[""Comedy"",""Kids & Family"",""Television""]",NR,1989,null,58
/m/1118186-skinwalkers,/m/1118186-skinwalkers,Skinwalkers,"[""Drama"",""Mystery & Suspense"",""Television""]",NR,2002,null,72
/m/the_little_mermaid_2018,/m/the_little_mermaid_2018,The Little Mermaid,"[""Drama"",""Kids & Family"",""Science Fiction & Fantasy""]",PG,2018,20,24
/m/tere_naal_love_ho_gaya,/m/tere_naal_love_ho_gaya,Tere Naal Love Ho Gaya,"[""Art House & International"",""Comedy"",""Romance""]",NR,2012,null,45
/m/money_train,/m/money_train,Money Train,"[""Action & Adventure"",""Comedy"",""Drama"",""Mystery & Suspense""]",R,1995,22,29
/m/chain_camera,/m/chain_camera,Chain Camera,"[""Documentary"",""Drama"",""Special Interest""]",NR,2001,67,18
/m/phir_bhi_dil_hai_hindustani,/m/phir_bhi_dil_hai_hindustani,Phir Bhi Dil Hai Hindustani,"[""Art House & International"",""Drama""]",NR,1999,null,56
/m/1195796-viva,/m/1195796-viva,Viva,"[""Art House & International"",""Comedy"",""Drama"",""Musical & Performing Arts""]",R,2007,60,39
/m/hostile_2017,/m/hostile_2017,Hostile,"[""Drama"",""Horror""]",NR,2017,null,56
/m/tickling_giants,/m/tickling_giants,Tickling Giants,"[""Documentary""]",NR,2017,100,91
/m/in_fear_2013,/m/in_fear_2013,In Fear,"[""Mystery & Suspense""]",R,2014,81,41
/m/pleasure_of_your_company,/m/pleasure_of_your_company,Wedding Daze,"[""Comedy""]",R,2006,33,38
/m/three_days_of_rain,/m/three_days_of_rain,Three Days of Rain,"[""Art House & International"",""Drama""]",R,2005,40,25
/m/never_back_down_2_the_beatdown,/m/never_back_down_2_the_beatdown,Never Back Down 2: The Beatdown,"[""Action & Adventure""]",R,2011,null,51
/m/claire_of_the_moon,/m/claire_of_the_moon,Claire of the Moon,"[""Drama"",""Romance"",""Gay & Lesbian""]",NR,2012,13,45
/m/slappy_and_the_stinkers,/m/slappy_and_the_stinkers,Slappy and the Stinkers,"[""Comedy"",""Kids & Family""]",PG,1997,null,62
/m/ikiru,/m/ikiru,Ikiru,"[""Art House & International"",""Drama""]",PG,1956,100,97
/m/i_remember_you_2017,/m/i_remember_you_2017,I Remember You (Eg Man Big),"[""Drama"",""Horror""]",NR,2017,86,56
/m/nebo_zovyot_1960,/m/nebo_zovyot_1960,Nebo Zovyot (Battle Beyond the Sun) (The Heavens Call) (The Sky Calls),"[""Art House & International"",""Science Fiction & Fantasy""]",NR,1960,null,23
/m/15_2004,/m/15_2004,15,"[""Art House & International"",""Drama""]",NR,2004,50,78
/m/perfect_pie,/m/perfect_pie,Perfect Pie,"[""Drama""]",PG,2002,null,50
/m/monsieur-batignole,/m/monsieur-batignole,Monsieur Batignole,"[""Comedy"",""Drama""]",NR,2002,null,80
/m/1082432-wide_awake,/m/1082432-wide_awake,Wide Awake,"[""Comedy"",""Drama"",""Kids & Family""]",PG,1998,40,67
/m/efectos-secundarios,/m/efectos-secundarios,Efectos secundarios,"[""Art House & International"",""Comedy""]",R,2006,null,76
/m/junglee_2019,/m/junglee_2019,Junglee,"[""Action & Adventure""]",NR,2019,44,60
/m/all_creatures_here_below,/m/all_creatures_here_below,All Creatures Here Below,"[""Drama""]",NR,2019,74,75
/m/state_of_grace,/m/state_of_grace,State of Grace,"[""Action & Adventure"",""Drama"",""Mystery & Suspense""]",R,1990,84,83
/m/final_draft,/m/final_draft,Final Draft,"[""Horror"",""Mystery & Suspense""]",NR,2007,null,17
/m/wonderwall,/m/wonderwall,Wonderwall,"[""Musical & Performing Arts"",""Romance""]",NR,1969,80,40
/m/10006110-dont_tell,/m/10006110-dont_tell,Don't Tell,"[""Drama""]",NR,2005,null,91
/m/free_willy_2_the_adventure_home_1995,/m/free_willy_2_the_adventure_home_1995,Free Willy 2: The Adventure Home,"[""Action & Adventure"",""Kids & Family""]",PG,1995,31,42
/m/bitter_sugar,/m/bitter_sugar,Bitter Sugar (Azúcar Amarga),"[""Art House & International"",""Drama"",""Romance""]",NR,1996,null,71
/m/oasis_supersonic,/m/oasis_supersonic,Oasis: Supersonic,"[""Documentary""]",R,2016,84,87
/m/baadshaho,/m/baadshaho,Baadshaho,"[""Art House & International"",""Drama""]",NR,2017,null,40
/m/jigoku,/m/jigoku,The Sinners of Hell (Jigoku),"[""Art House & International"",""Horror""]",NR,1960,null,65
/m/forever_my_girl,/m/forever_my_girl,Forever My Girl,"[""Drama"",""Musical & Performing Arts"",""Romance""]",PG,2018,24,80
/m/big_slice,/m/big_slice,The Big Slice,"[""Action & Adventure"",""Comedy"",""Mystery & Suspense""]",R,1990,null,43
/m/yukinojo_henge_1971,/m/yukinojo_henge_1971,Yukinojo Henge (An Actor's Revenge),"[""Art House & International"",""Drama""]",NR,1971,95,81
/m/frankenstein_and_me,/m/frankenstein_and_me,Frankenstein and Me,"[""Horror"",""Kids & Family"",""Science Fiction & Fantasy""]",PG,1996,null,64
/m/bigger_stronger_faster_asterisk,/m/bigger_stronger_faster_asterisk,"Bigger, Stronger, Faster*","[""Documentary"",""Special Interest""]",PG-13,2008,96,81
/m/love_crimes,/m/love_crimes,Love Crimes,"[""Drama"",""Mystery & Suspense"",""Romance""]",R,1992,null,9
/m/1135043-rigoletto,/m/1135043-rigoletto,Rigoletto,"[""Drama"",""Musical & Performing Arts""]",NR,1993,null,87
/m/pucker_up_the_fine_art_of_whistling_2005,/m/pucker_up_the_fine_art_of_whistling_2005,Pucker Up: The Fine Art of Whistling,"[""Documentary"",""Special Interest""]",NR,2005,80,82
/m/1001139-april_fools,/m/1001139-april_fools,The April Fools,"[""Comedy"",""Romance""]",PG,1969,null,63
