,url,title,genre,cag_rating,cag_release,tomatoScore,popcornScore
/m/mojin_the_lost_legend,/m/mojin_the_lost_legend,Mojin: The Lost Legend,"[""Action & Adventure""]",NR,2015,56,55
/m/on_the_other_hand_death_a_donald_strachey_mystery,/m/on_the_other_hand_death_a_donald_strachey_mystery,"On the Other Hand, Death: A Donald Strachey Mystery","[""Drama"",""Horror"",""Mystery & Suspense"",""Gay & Lesbian""]",R,2008,null,45
/m/a_bread_factory_part_one_for_the_sake_of_gold,/m/a_bread_factory_part_one_for_the_sake_of_gold,"A Bread Factory, Part One: For the Sake of Gold","[""Comedy"",""Drama""]",NR,2018,100,71
/m/screwball,/m/screwball,Screwball,"[""Documentary""]",NR,2019,94,91
/m/1095979-inferno,/m/1095979-inferno,Inferno (Pilgrim),"[""Mystery & Suspense""]",R,2000,20,24
/m/breaking_habits,/m/breaking_habits,Breaking Habits,"[""Documentary""]",NR,2019,35,54
/m/move_over_darling,/m/move_over_darling,Move Over Darling,"[""Classics"",""Comedy"",""Drama"",""Romance""]",NR,1963,null,78
/m/crash_dive_2,/m/crash_dive_2,Crash Dive 2,"[""Action & Adventure""]",R,1997,null,25
/m/1039292-1039292-strays,/m/1039292-1039292-strays,Strays,"[""Horror"",""Mystery & Suspense"",""Television""]",R,1991,null,36
/m/anbe-sivam,/m/anbe-sivam,Anbe Sivam,"[""Art House & International"",""Comedy"",""Drama""]",NR,2003,null,94
/m/strip_search,/m/strip_search,Strip Search,"[""Action & Adventure"",""Drama"",""Mystery & Suspense""]",R,1997,null,41
/m/georgy_girl,/m/georgy_girl,Georgy Girl,"[""Art House & International"",""Classics"",""Comedy"",""Drama"",""Romance""]",NR,1966,91,71
/m/astro_boy,/m/astro_boy,Astro Boy (AstroBoy),"[""Action & Adventure"",""Animation"",""Kids & Family"",""Science Fiction & Fantasy""]",PG,2009,50,50
/m/1214027-collector,/m/1214027-collector,The Collector,"[""Horror"",""Mystery & Suspense""]",R,2009,29,48
/m/town_and_country,/m/town_and_country,Town & Country,"[""Comedy"",""Drama""]",R,2000,13,14
/m/in_the_realms_of_the_unreal,/m/in_the_realms_of_the_unreal,In the Realms of the Unreal,"[""Documentary"",""Musical & Performing Arts""]",NR,2005,70,78
/m/patriots_day_2016,/m/patriots_day_2016,Patriots Day,"[""Drama""]",R,2017,80,86
/m/pelican_brief,/m/pelican_brief,The Pelican Brief,"[""Drama"",""Mystery & Suspense""]",PG-13,1993,53,61
/m/the_rockville_slayer,/m/the_rockville_slayer,The Rockville Slayer,"[""Mystery & Suspense""]",R,2004,null,16
/m/moolaade,/m/moolaade,Moolaadé,"[""Art House & International"",""Drama""]",NR,2004,99,84
/m/garbo_talks,/m/garbo_talks,Garbo Talks,"[""Comedy"",""Drama""]",PG-13,1984,13,47
/m/changing_habits,/m/changing_habits,Changing Habits,"[""Art House & International"",""Comedy"",""Drama""]",PG-13,1997,null,22
/m/joe_louis_story,/m/joe_louis_story,The Joe Louis Story,"[""Classics"",""Drama"",""Sports & Fitness""]",NR,1953,null,27
/m/a_tuba_to_cuba,/m/a_tuba_to_cuba,A Tuba to Cuba,"[""Documentary"",""Musical & Performing Arts""]",NR,2019,100,83
/m/i_like_to_play_games_too_1998,/m/i_like_to_play_games_too_1998,"I Like to Play Games, Too","[""Mystery & Suspense""]",R,1998,null,69
/m/love_song,/m/love_song,Love Song,"[""Drama"",""Musical & Performing Arts"",""Television"",""Romance""]",PG,2000,null,72
/m/satan_never_sleeps,/m/satan_never_sleeps,Satan Never Sleeps,"[""Classics"",""Drama""]",NR,1962,null,33
/m/the_greening_of_whitney_brown_2011,/m/the_greening_of_whitney_brown_2011,The Greening Of Whitney Brown,"[""Action & Adventure"",""Drama"",""Kids & Family""]",PG,2011,13,38
/m/totally_baked_a_pot_u_mentary_2007,/m/totally_baked_a_pot_u_mentary_2007,Totally Baked: A Pot-u-mentary,"[""Action & Adventure"",""Comedy""]",R,2007,null,54
/m/valkyrie,/m/valkyrie,Valkyrie,"[""Drama"",""Mystery & Suspense""]",PG-13,2008,62,65
/m/charms_for_the_easy_life,/m/charms_for_the_easy_life,Charms for the Easy Life,"[""Drama""]",NR,2002,null,77
/m/akmareul_boattda,/m/akmareul_boattda,I Saw the Devil,"[""Art House & International"",""Mystery & Suspense""]",NR,2011,80,87
/m/joyful_noise_2011,/m/joyful_noise_2011,Joyful Noise,"[""Comedy""]",PG-13,2012,31,65
/m/1019721-springtime_in_the_rockies,/m/1019721-springtime_in_the_rockies,Springtime in the Rockies,"[""Classics"",""Comedy"",""Drama"",""Musical & Performing Arts""]",G,1942,null,62
/m/hip_hip_hora,/m/hip_hip_hora,Hip Hip Hora! (The Ketchup Effect),"[""Drama""]",NR,2004,null,40
/m/tooth_fairy,/m/tooth_fairy,The Tooth Fairy,"[""Horror""]",NR,2006,22,35
/m/kill_the_messenger_2015,/m/kill_the_messenger_2015,Kill the Messenger,"[""Drama"",""Mystery & Suspense""]",R,2014,77,69
/m/1144535-nightmare_alley,/m/1144535-nightmare_alley,Nightmare Alley,"[""Classics"",""Drama""]",NR,1947,100,87
/m/black_eye,/m/black_eye,Black Eye,"[""Action & Adventure"",""Drama"",""Mystery & Suspense""]",PG,1974,null,0
/m/buddy_system,/m/buddy_system,The Buddy System,"[""Comedy"",""Drama"",""Romance""]",PG,1983,null,52
/m/snake_island,/m/snake_island,Snake Island,"[""Action & Adventure"",""Horror"",""Mystery & Suspense""]",R,2002,null,19
/m/dragonworld,/m/dragonworld,Dragonworld,"[""Action & Adventure"",""Kids & Family"",""Science Fiction & Fantasy""]",PG,1994,null,59
/m/passage_to_mars,/m/passage_to_mars,Passage to Mars,"[""Action & Adventure"",""Science Fiction & Fantasy""]",NR,2016,29,85
/m/hidden_blade,/m/hidden_blade,The Hidden Blade,"[""Action & Adventure"",""Art House & International"",""Drama""]",R,2006,84,84
/m/big_tease,/m/big_tease,The Big Tease,"[""Art House & International"",""Comedy""]",R,2000,56,55
/m/a_talking_picture,/m/a_talking_picture,A Talking Picture (Um Filme Falado),"[""Art House & International"",""Comedy"",""Drama""]",NR,2004,76,51
/m/the_layover,/m/the_layover,The Layover,"[""Comedy""]",R,2017,null,22
/m/zombeavers,/m/zombeavers,Zombeavers,"[""Action & Adventure"",""Comedy"",""Horror""]",R,2015,69,31
/m/1106675-taken,/m/1106675-taken,Taken,"[""Drama"",""Mystery & Suspense""]",R,1998,null,70
/m/2_jacks,/m/2_jacks,2 Jacks,"[""Drama""]",NR,2013,33,19
/m/red_road,/m/red_road,Red Road,"[""Art House & International"",""Drama"",""Mystery & Suspense""]",NR,2007,88,71
/m/frank_serpico,/m/frank_serpico,Frank Serpico,"[""Documentary""]",NR,2017,75,60
/m/rusalochka-the-little-mermaid,/m/rusalochka-the-little-mermaid,Rusalochka (The Little Mermaid),"[""Kids & Family"",""Musical & Performing Arts"",""Science Fiction & Fantasy""]",G,1976,null,57
/m/10010249-the_garden,/m/10010249-the_garden,The Garden,"[""Documentary"",""Special Interest""]",NR,2008,79,85
/m/a_gentlemans_game,/m/a_gentlemans_game,A Gentleman's Game,"[""Drama"",""Faith & Spirituality""]",R,2002,null,57
/m/cassandro_the_exotico,/m/cassandro_the_exotico,Cassandro the Exotico!,"[""Documentary""]",NR,2019,89,60
/m/lonelyhearts,/m/lonelyhearts,Lonelyhearts,"[""Classics"",""Drama""]",NR,1958,null,50
/m/maze_runner_the_scorch_trials,/m/maze_runner_the_scorch_trials,Maze Runner: The Scorch Trials,"[""Action & Adventure""]",PG-13,2015,46,54
/m/all_the_vermeers_in_new_york,/m/all_the_vermeers_in_new_york,All the Vermeers in New York,"[""Art House & International"",""Drama"",""Romance""]",NR,1990,100,56
/m/1018412-scrooge,/m/1018412-scrooge,Scrooge,"[""Classics"",""Drama"",""Kids & Family"",""Science Fiction & Fantasy""]",NR,1935,null,57
/m/smash-his-camera,/m/smash-his-camera,Smash His Camera,"[""Documentary"",""Musical & Performing Arts"",""Special Interest""]",PG-13,2010,77,63
/m/ashik_kerib,/m/ashik_kerib,Ashik Kerib,"[""Art House & International"",""Drama""]",NR,1989,100,78
/m/independents_day,/m/independents_day,Independent's Day,"[""Documentary"",""Special Interest"",""Television""]",NR,1998,null,25
/m/salyut_7,/m/salyut_7,Salyut-7,"[""Action & Adventure"",""Drama""]",NR,2017,100,80
/m/1050564-army_of_one,/m/1050564-army_of_one,Joshua Tree (Army of One),"[""Action & Adventure"",""Drama"",""Mystery & Suspense""]",R,1993,null,50
/m/stir-of-echoes-the-homecoming,/m/stir-of-echoes-the-homecoming,Stir of Echoes 2: The Homecoming,"[""Horror"",""Mystery & Suspense"",""Television""]",R,2007,null,20
/m/its_a_gift,/m/its_a_gift,It's a Gift,"[""Classics"",""Comedy""]",NR,1934,100,75
/m/valhalla_1986,/m/valhalla_1986,Valhalla,"[""Animation"",""Kids & Family"",""Science Fiction & Fantasy""]",NR,1986,null,73
/m/1001994-belles_of_st_trinians,/m/1001994-belles_of_st_trinians,The Belles of St. Trinian's,"[""Action & Adventure"",""Classics"",""Comedy""]",NR,1953,null,70
/m/the_stickup,/m/the_stickup,The Stickup,"[""Action & Adventure"",""Drama""]",R,2002,null,49
/m/the-adventures-of-young-indiana-jones-journey-of-radiance,/m/the-adventures-of-young-indiana-jones-journey-of-radiance,The Adventures of Young Indiana Jones: Journey of Radiance,"[""Action & Adventure"",""Drama""]",NR,1999,null,50
/m/man_of_the_west,/m/man_of_the_west,Man of the West,"[""Classics"",""Western"",""Romance""]",NR,1958,93,78
/m/night_of_the_demons_3,/m/night_of_the_demons_3,Night of the Demons III (Demon House),"[""Horror""]",R,1997,null,28
/m/tears_of_gaza_2011,/m/tears_of_gaza_2011,Tears of Gaza,"[""Art House & International"",""Documentary"",""Drama"",""Special Interest""]",NR,2012,80,82
/m/ages-of-lulu,/m/ages-of-lulu,Ages of Lulu,"[""Drama""]",NR,1990,null,55
/m/how_to_lose_a_guy_in_10_days,/m/how_to_lose_a_guy_in_10_days,How to Lose a Guy in 10 Days,"[""Comedy"",""Drama"",""Romance""]",PG-13,2003,42,77
/m/mortal_storm,/m/mortal_storm,The Mortal Storm,"[""Drama""]",NR,1940,100,85
/m/waterboys,/m/waterboys,Waterboys,"[""Art House & International"",""Comedy"",""Drama""]",NR,2002,null,89
/m/murderock-uccide-a-passo-di-danza-murder-rock-dancing-death,/m/murderock-uccide-a-passo-di-danza-murder-rock-dancing-death,Murderock - uccide a passo di danza (Murder Rock - Dancing Death),"[""Art House & International"",""Drama"",""Mystery & Suspense""]",R,1984,null,25
/m/to_sir_with_love_ii,/m/to_sir_with_love_ii,"To Sir, With Love II","[""Drama"",""Television""]",NR,1996,null,62
/m/under_the_sun,/m/under_the_sun,Under the Sun (Under solen),"[""Art House & International"",""Drama"",""Romance""]",NR,2000,74,78
/m/rescuers_down_under,/m/rescuers_down_under,The Rescuers Down Under,"[""Animation"",""Kids & Family"",""Musical & Performing Arts"",""Science Fiction & Fantasy""]",G,1990,69,68
/m/the_tender_trap_1955,/m/the_tender_trap_1955,The Tender Trap,"[""Classics"",""Comedy"",""Musical & Performing Arts"",""Romance""]",NR,1955,67,56
/m/millennium_actress_2001,/m/millennium_actress_2001,Millennium Actress (Sennen joyû),"[""Animation"",""Drama"",""Romance""]",PG,2001,93,90
/m/the-chameleon,/m/the-chameleon,The Chameleon,"[""Drama"",""Mystery & Suspense""]",R,2011,25,22
/m/1207523-obsessed,/m/1207523-obsessed,Obsessed,"[""Drama"",""Mystery & Suspense""]",PG-13,2009,19,46
/m/mr-blandings-builds-his-dream-house,/m/mr-blandings-builds-his-dream-house,Mr. Blandings Builds His Dream House,"[""Classics"",""Comedy""]",NR,1948,82,76
/m/tie_me_up_tie_me_down,/m/tie_me_up_tie_me_down,Átame! (Tie Me Up! Tie Me Down!),"[""Art House & International"",""Comedy"",""Drama"",""Romance""]",NC17,1990,70,79
/m/follow_that_camel,/m/follow_that_camel,Carry On... Follow That Camel (Carry on in the Legion),"[""Action & Adventure"",""Comedy"",""Drama"",""Romance""]",NR,1967,null,46
/m/1013238-manhattan_project,/m/1013238-manhattan_project,The Manhattan Project,"[""Action & Adventure"",""Drama"",""Mystery & Suspense"",""Science Fiction & Fantasy""]",PG-13,1986,50,46
/m/maggies_plan_2016,/m/maggies_plan_2016,Maggie's Plan,"[""Comedy"",""Romance""]",R,2016,87,52
/m/high_life_2018,/m/high_life_2018,High Life,"[""Action & Adventure"",""Art House & International"",""Science Fiction & Fantasy""]",R,2019,83,42
/m/blue_state,/m/blue_state,Blue State,"[""Art House & International"",""Comedy"",""Drama""]",R,2007,40,34
/m/the_starving_games,/m/the_starving_games,The Starving Games,"[""Comedy""]",PG-13,2013,null,21
/m/playing_for_keeps,/m/playing_for_keeps,Playing for Keeps,"[""Comedy"",""Musical & Performing Arts""]",PG,1986,null,57
/m/1089755-go_west,/m/1089755-go_west,Go West,"[""Classics"",""Comedy"",""Western""]",NR,1925,100,80
/m/authors_anonymous,/m/authors_anonymous,Authors Anonymous,"[""Comedy""]",PG-13,2014,7,15
/m/el_americano_the_movie,/m/el_americano_the_movie,El Americano: The Movie,"[""Action & Adventure"",""Animation""]",NR,2015,50,67
/m/my_way_2012,/m/my_way_2012,My Way,"[""Action & Adventure"",""Drama""]",R,2012,20,82
/m/nice_girl,/m/nice_girl,Nice Girl?,"[""Comedy"",""Drama"",""Musical & Performing Arts""]",NR,1941,null,75
/m/confusion-of-genders,/m/confusion-of-genders,Confusion of Genders,"[""Art House & International"",""Comedy"",""Drama"",""Romance""]",NR,2000,18,60
/m/final_destination_2,/m/final_destination_2,Final Destination 2,"[""Horror""]",R,2003,48,58
/m/aftershock_2013,/m/aftershock_2013,Aftershock,"[""Horror"",""Mystery & Suspense""]",R,2013,38,24
/m/touchback,/m/touchback,Touchback,"[""Drama"",""Science Fiction & Fantasy"",""Sports & Fitness""]",PG-13,2012,38,63
/m/dealt,/m/dealt,Dealt,"[""Documentary"",""Special Interest""]",NR,2017,95,84
/m/attack_of_the_crab_monsters,/m/attack_of_the_crab_monsters,Attack of the Crab Monsters,"[""Classics"",""Horror"",""Mystery & Suspense"",""Science Fiction & Fantasy""]",NR,1957,67,29
/m/laskar-pelangi,/m/laskar-pelangi,Laskar pelangi (The Rainbow Troops),"[""Art House & International"",""Drama""]",NR,2008,null,91
/m/last_temptation_of_christ,/m/last_temptation_of_christ,The Last Temptation of Christ,"[""Drama""]",R,1988,80,84
/m/thelonious_monk_straight_no_chaser,/m/thelonious_monk_straight_no_chaser,"Thelonious Monk: Straight, No Chaser (Straight, No Chaser )","[""Documentary"",""Musical & Performing Arts""]",PG-13,1988,83,89
/m/son_of_the_bride,/m/son_of_the_bride,Son of the Bride,"[""Art House & International"",""Comedy"",""Drama""]",R,2002,86,91
/m/1055365-barcelona,/m/1055365-barcelona,Barcelona,"[""Comedy"",""Drama"",""Romance""]",PG-13,1994,82,80
/m/1210255-la_without_a_map,/m/1210255-la_without_a_map,L.A. Without a Map,"[""Comedy"",""Drama"",""Romance""]",NR,1998,null,62
/m/10009640-nights_and_weekends,/m/10009640-nights_and_weekends,Nights and Weekends,"[""Drama""]",NR,2008,85,51
/m/cardinal_x,/m/cardinal_x,MDMA (Cardinal X),"[""Drama""]",NR,2018,53,81
/m/1019196-sleuth,/m/1019196-sleuth,Sleuth,"[""Art House & International"",""Classics"",""Cult Movies"",""Horror"",""Mystery & Suspense""]",PG,1972,96,90
/m/aria,/m/aria,Aria,"[""Art House & International"",""Comedy"",""Drama"",""Musical & Performing Arts"",""Special Interest""]",R,1988,50,47
/m/bhowani_junction,/m/bhowani_junction,Bhowani Junction,"[""Action & Adventure"",""Drama"",""Romance""]",NR,1956,100,60
/m/1184827-alvin_and_the_chipmunks,/m/1184827-alvin_and_the_chipmunks,Alvin and the Chipmunks,"[""Animation"",""Comedy"",""Kids & Family""]",PG,2007,28,64
/m/planetary,/m/planetary,Planetary,"[""Documentary""]",NR,2015,38,61
/m/1123589-without_warning,/m/1123589-without_warning,Without Warning,"[""Action & Adventure"",""Drama"",""Mystery & Suspense"",""Science Fiction & Fantasy""]",PG,1994,null,74
/m/new_centurions,/m/new_centurions,The New Centurions,"[""Classics"",""Drama"",""Mystery & Suspense""]",R,1972,null,64
/m/innocent_lies,/m/innocent_lies,Innocent Lies,"[""Art House & International"",""Drama"",""Mystery & Suspense""]",NR,1995,null,8
/m/exiled,/m/exiled,Fong juk (Exiled),"[""Action & Adventure"",""Art House & International"",""Drama"",""Mystery & Suspense""]",R,2006,80,80
/m/van_helsing,/m/van_helsing,Van Helsing,"[""Action & Adventure"",""Horror""]",PG-13,2004,24,57
/m/fast_times_at_ridgemont_high,/m/fast_times_at_ridgemont_high,Fast Times At Ridgemont High,"[""Comedy"",""Drama""]",R,1982,78,80
/m/1014451-music_box,/m/1014451-music_box,Music Box,"[""Drama"",""Musical & Performing Arts"",""Mystery & Suspense""]",PG-13,1989,72,76
/m/polyester,/m/polyester,Polyester,"[""Comedy""]",R,1981,91,81
/m/familiar_ground,/m/familiar_ground,Familiar Ground,"[""Art House & International"",""Drama""]",NR,2011,80,62
/m/term_life,/m/term_life,Term Life,"[""Action & Adventure"",""Mystery & Suspense""]",R,2016,null,31
/m/replicas_2019,/m/replicas_2019,Replicas,"[""Mystery & Suspense"",""Science Fiction & Fantasy""]",PG-13,2019,9,34
/m/bullseye,/m/bullseye,Bullseye!,"[""Action & Adventure"",""Comedy"",""Mystery & Suspense""]",R,1990,null,17
/m/growing_op,/m/growing_op,Growing Op,"[""Comedy"",""Drama""]",NR,2008,null,56
/m/raid_on_entebbe,/m/raid_on_entebbe,Raid on Entebbe,"[""Action & Adventure"",""Mystery & Suspense"",""Television""]",NR,1977,null,64
/m/draculas_dog,/m/draculas_dog,Dracula's Dog,"[""Horror"",""Mystery & Suspense""]",R,1981,14,23
/m/stars_and_bars,/m/stars_and_bars,Stars and Bars,"[""Action & Adventure"",""Comedy""]",R,1988,null,39
/m/1004407-cobra,/m/1004407-cobra,Cobra,"[""Action & Adventure"",""Mystery & Suspense""]",R,1986,14,42
/m/jimi_all_is_by_my_side,/m/jimi_all_is_by_my_side,Jimi: All Is by My Side,"[""Drama""]",R,2014,67,37
/m/slam_nation_the_sport_of_the_spoken_word_1998,/m/slam_nation_the_sport_of_the_spoken_word_1998,Slam Nation: The Sport of the Spoken Word,"[""Documentary"",""Musical & Performing Arts"",""Special Interest"",""Television""]",NR,1998,null,60
/m/family_friend,/m/family_friend,L' Amico di Famiglia (The Family Friend) (Friend of the Family),"[""Art House & International"",""Drama""]",NR,2006,75,72
/m/unforgivable,/m/unforgivable,Unforgivable,"[""Drama"",""Television""]",NR,1996,null,70
/m/smokin_aces_2_assassins_ball,/m/smokin_aces_2_assassins_ball,Smokin' Aces 2: Assassin's Ball,"[""Action & Adventure"",""Comedy"",""Drama""]",R,2010,null,22
/m/heat_2013,/m/heat_2013,Wild Card,"[""Action & Adventure"",""Drama"",""Mystery & Suspense""]",R,2015,31,29
/m/twice_upon_a_time,/m/twice_upon_a_time,Twice Upon a Time,"[""Animation"",""Kids & Family"",""Science Fiction & Fantasy""]",PG,1983,null,91
/m/talking-head,/m/talking-head,Talking Head,"[""Anime & Manga"",""Art House & International"",""Drama"",""Mystery & Suspense""]",NR,1992,null,74
/m/boyfriend_for_christmas,/m/boyfriend_for_christmas,A Boyfriend for Christmas,"[""Comedy"",""Drama"",""Kids & Family"",""Television"",""Romance""]",NR,2004,null,70
/m/the_hunt_2006,/m/the_hunt_2006,The Hunt,"[""Action & Adventure"",""Horror"",""Mystery & Suspense""]",R,2006,null,18
/m/rich_in_love,/m/rich_in_love,Rich in Love,"[""Comedy"",""Drama""]",PG-13,1993,67,38
/m/wrecked,/m/wrecked,Wrecked,"[""Drama""]",R,2009,null,4
/m/cremaster_2,/m/cremaster_2,Cremaster 2,"[""Drama"",""Special Interest""]",NR,1999,71,80
/m/ayatayat-cinta-the-love-verses-verses-of-love,/m/ayatayat-cinta-the-love-verses-verses-of-love,Ayat-ayat cinta (The Love Verses) (Verses of Love),"[""Art House & International"",""Drama"",""Romance""]",NR,2008,null,75
/m/saviour_square,/m/saviour_square,Saviour Square,"[""Drama""]",NR,2006,null,84
/m/young_mr_lincoln,/m/young_mr_lincoln,Young Mr. Lincoln,"[""Classics"",""Drama""]",NR,1939,100,81
/m/stranger_wore_a_gun,/m/stranger_wore_a_gun,The Stranger Wore a Gun,"[""Action & Adventure"",""Classics"",""Drama"",""Western""]",NR,1953,null,24
/m/breakfast_at_tiffanys,/m/breakfast_at_tiffanys,Breakfast at Tiffany's,"[""Classics"",""Comedy"",""Drama"",""Romance""]",NR,1961,88,91
/m/hombre_mirando_al_sudeste,/m/hombre_mirando_al_sudeste,Man Facing Southeast (Hombre Mirando al Sudeste),"[""Art House & International"",""Drama"",""Science Fiction & Fantasy""]",R,1986,86,92
/m/for_a_good_time_call,/m/for_a_good_time_call,"For a Good Time, Call...","[""Comedy"",""Drama""]",R,2012,57,53
/m/pulse_2_afterlife,/m/pulse_2_afterlife,Pulse 2: Afterlife,"[""Horror""]",R,2008,null,10
/m/white_pony,/m/white_pony,The White Pony,"[""Art House & International"",""Drama"",""Kids & Family"",""Science Fiction & Fantasy""]",G,1999,null,86
/m/silent_justice,/m/silent_justice,Silent Justice,"[""Action & Adventure"",""Drama""]",R,2000,null,67
/m/adventures_of_ichabod_and_mr_toad,/m/adventures_of_ichabod_and_mr_toad,The Adventures of Ichabod and Mr. Toad,"[""Animation"",""Classics"",""Kids & Family"",""Science Fiction & Fantasy""]",G,1949,93,71
/m/ryeong-the-ghost-dead-friend,/m/ryeong-the-ghost-dead-friend,Ryeong (The Ghost) (Dead Friend),"[""Horror""]",NR,2004,null,53
/m/moment_of_romance,/m/moment_of_romance,Tian ruo you qing (A Moment of Romance),"[""Action & Adventure"",""Art House & International"",""Drama""]",NR,1990,null,85
/m/fantastic_four_2015,/m/fantastic_four_2015,Fantastic Four,"[""Action & Adventure""]",PG-13,2015,9,18
/m/amazon_women_on_the_moon,/m/amazon_women_on_the_moon,Amazon Women on the Moon,"[""Comedy"",""Cult Movies"",""Science Fiction & Fantasy""]",R,1987,59,57
/m/a_night_in_the_woods,/m/a_night_in_the_woods,A Night in the Woods,"[""Art House & International"",""Horror""]",NR,2013,43,7
/m/the_settlers_2017,/m/the_settlers_2017,The Settlers,"[""Art House & International"",""Documentary""]",NR,2017,95,71
/m/python_ii,/m/python_ii,Python II,"[""Action & Adventure"",""Horror"",""Science Fiction & Fantasy""]",R,2002,null,30
/m/ricky_stanicky,/m/ricky_stanicky,Ricky Stanicky,"[""Comedy""]",NR,2015,null,80
/m/learning_to_drive,/m/learning_to_drive,Learning To Drive,"[""Drama"",""Romance""]",R,2015,65,59
/m/the_telephone,/m/the_telephone,The Telephone,"[""Comedy"",""Drama""]",R,1988,null,46
/m/men_seeking_women,/m/men_seeking_women,Men Seeking Women,"[""Art House & International"",""Comedy"",""Drama""]",NR,1997,null,11
/m/training_day,/m/training_day,Training Day,"[""Action & Adventure"",""Drama"",""Mystery & Suspense""]",R,2001,72,89
/m/despite_the_falling_snow,/m/despite_the_falling_snow,Despite The Falling Snow,"[""Art House & International"",""Mystery & Suspense"",""Romance""]",PG-13,2017,9,42
/m/1071413-last_dance,/m/1071413-last_dance,Last Dance,"[""Cult Movies"",""Drama"",""Mystery & Suspense""]",R,1996,32,50
/m/orchestra_of_exiles,/m/orchestra_of_exiles,Orchestra Of Exiles,"[""Documentary"",""Musical & Performing Arts"",""Special Interest""]",NR,2012,80,70
/m/1111945-1111945-smokers,/m/1111945-1111945-smokers,The Smokers,"[""Action & Adventure"",""Comedy"",""Drama""]",R,2001,null,43
/m/hollywood_television_theatre,/m/hollywood_television_theatre,Hollywood Television Theatre,"[""Classics"",""Drama"",""Musical & Performing Arts"",""Mystery & Suspense"",""Television""]",PG,1970,null,50
/m/alvin_and_the_chipmunks_the_road_chip,/m/alvin_and_the_chipmunks_the_road_chip,Alvin and the Chipmunks: The Road Chip,"[""Animation"",""Comedy"",""Kids & Family""]",PG,2015,15,51
/m/a_slightly_pregnant_man,/m/a_slightly_pregnant_man,A Slightly Pregnant Man,"[""Art House & International"",""Comedy""]",PG,1973,null,55
/m/texas_funeral,/m/texas_funeral,A Texas Funeral,"[""Art House & International"",""Comedy"",""Drama"",""Western""]",R,2000,null,52
/m/rangoon,/m/rangoon,Rangoon,"[""Art House & International"",""Drama"",""Romance""]",NR,2017,55,64
/m/macon_county_line,/m/macon_county_line,Macon County Line,"[""Action & Adventure"",""Classics"",""Drama"",""Mystery & Suspense""]",R,1974,43,58
/m/carlitos_way,/m/carlitos_way,Carlito's Way,"[""Drama""]",R,1993,81,91
/m/meet_the_parents,/m/meet_the_parents,Meet the Parents,"[""Comedy""]",PG-13,2000,84,79
/m/firewall,/m/firewall,Firewall,"[""Action & Adventure"",""Drama"",""Mystery & Suspense""]",PG-13,2006,18,37
/m/parrish,/m/parrish,Parrish,"[""Classics"",""Drama""]",NR,1961,null,63
/m/myth_of_the_ameican_sleepover,/m/myth_of_the_ameican_sleepover,The Myth Of The American Sleepover,"[""Comedy"",""Drama""]",NR,2011,81,52
/m/womans_secret,/m/womans_secret,A Woman's Secret,"[""Drama"",""Mystery & Suspense""]",NR,1949,43,34
/m/heroic_duo,/m/heroic_duo,"Shuang xiong, (Heroic Duo), (Seung hung)","[""Action & Adventure"",""Art House & International"",""Drama""]",R,2003,null,42
/m/the_hornets_nest_2014,/m/the_hornets_nest_2014,The Hornet's Nest,"[""Documentary"",""Special Interest""]",R,2014,72,80
/m/leave_me_alone,/m/leave_me_alone,Leave Me Alone,"[""Action & Adventure"",""Art House & International"",""Drama""]",NR,2004,null,28
/m/mungaru-male-mungaaru-male,/m/mungaru-male-mungaaru-male,Mungaru Male (Mungaaru Male),"[""Comedy"",""Musical & Performing Arts""]",NR,2006,null,81
/m/dil_se,/m/dil_se,Dil Se..,"[""Drama"",""Musical & Performing Arts"",""Romance""]",PG-13,1998,null,80
/m/black_out,/m/black_out,Blackout (A.K.A.) (Midnight Heat),"[""Action & Adventure"",""Drama"",""Mystery & Suspense"",""Television""]",R,1996,null,54
/m/dogs_in_space,/m/dogs_in_space,Dogs in Space,"[""Drama""]",R,1987,63,82
/m/love_with_the_proper_stranger,/m/love_with_the_proper_stranger,Love with the Proper Stranger,"[""Classics"",""Comedy"",""Drama""]",NR,1963,89,87
/m/blazing_stewardesses,/m/blazing_stewardesses,Blazing Stewardesses,"[""Classics"",""Comedy"",""Western""]",R,1975,null,12
/m/1197028-crashing,/m/1197028-crashing,Crashing,"[""Comedy"",""Drama""]",R,2007,null,25
/m/snowboard_academy,/m/snowboard_academy,Snowboard Academy,"[""Comedy""]",PG,1996,null,30
/m/howard_the_duck,/m/howard_the_duck,Howard the Duck,"[""Action & Adventure"",""Comedy"",""Science Fiction & Fantasy"",""Romance""]",PG,1986,15,38
/m/bon_voyage_charlie_brown_1980,/m/bon_voyage_charlie_brown_1980,"Bon Voyage, Charlie Brown (And Don't Come Back!)","[""Action & Adventure"",""Animation"",""Comedy"",""Kids & Family""]",G,1980,null,79
/m/lady_in_white,/m/lady_in_white,Lady in White,"[""Horror"",""Mystery & Suspense""]",PG-13,1988,67,69
/m/blondie-takes-a-vacation,/m/blondie-takes-a-vacation,Blondie Takes a Vacation,"[""Comedy""]",NR,1939,null,91
/m/dance_the,/m/dance_the,The Dance,"[""Art House & International"",""Comedy""]",PG,2007,null,48
/m/piggy_banks,/m/piggy_banks,Piggy Banks (Born Killers),"[""Comedy"",""Drama"",""Kids & Family"",""Mystery & Suspense""]",R,2005,null,55
